date,PM10,PM2.5,O3,NO,NO2,NOx,SO2,CO,PRS,RH,TOUT,SR,WSR,WDR,RAINF
2019-12-07,47.041666666666664,16.916666666666668,66.70833333333333,0.575,9.058333333333334,13.508333333333333,11.458333333333334,0.7045833333333333,718.7833333333333,45.708333333333336,19.87125,0.11566666666666665,7.7749999999999995,81.33333333333333,0.0
2019-12-08,59.833333333333336,25.583333333333332,34.375,0.7083333333333334,14.908333333333333,20.162499999999998,12.5875,1.1504166666666666,713.6458333333334,60.125,20.38,0.11308333333333333,4.029166666666667,131.95833333333334,0.0
2019-12-09,115.08333333333333,46.375,34.416666666666664,0.6958333333333333,19.9375,30.9875,15.429166666666667,1.7620833333333332,708.9291666666667,50.458333333333336,24.0825,0.11262499999999999,5.429166666666667,160.04166666666666,0.0
2019-12-10,83.8695652173913,13.826086956521738,23.434782608695652,0.6,8.78695652173913,13.58695652173913,11.234782608695651,0.8069565217391304,715.2434782608696,55.26086956521739,18.05782608695652,0.03339130434782609,13.0,34.869565217391305,0.0
2019-12-11,28.875,16.291666666666668,20.708333333333332,0.5,8.012500000000001,14.145833333333334,10.629166666666666,0.57875,722.3125,70.04166666666667,12.293333333333335,0.08104166666666666,8.420833333333333,76.58333333333333,0.0
2019-12-12,77.45833333333333,26.208333333333332,11.916666666666666,0.5083333333333333,19.833333333333332,36.59166666666667,13.858333333333334,1.2533333333333332,718.0458333333332,64.79166666666667,13.164166666666667,0.08758333333333333,4.3625,65.66666666666667,0.0
2019-12-13,127.875,37.958333333333336,16.291666666666668,17.508333333333333,17.537499999999998,37.99166666666667,17.970833333333335,2.089583333333333,713.125,42.791666666666664,20.27125,0.122875,5.883333333333333,173.45833333333334,0.0
2019-12-14,95.375,27.13083333333333,23.791666666666668,5.858333333333333,15.858333333333334,26.454166666666666,17.816666666666666,1.4158333333333333,710.7708333333334,26.833333333333332,23.279583333333335,0.12295833333333334,5.6000000000000005,217.95833333333334,0.0
2019-12-15,110.45833333333333,39.791666666666664,30.0,3.733333333333333,14.908333333333333,22.145833333333332,19.683333333333334,1.5520833333333333,707.6999999999999,26.166666666666668,24.90625,0.12033333333333333,4.758333333333334,175.95833333333334,0.0
2019-12-16,94.875,21.5,24.708333333333332,7.091666666666666,10.299999999999999,18.354166666666668,15.245833333333332,0.8325,709.8125,28.041666666666668,24.38416666666667,0.10920833333333334,9.875,177.66666666666666,0.0
2019-12-17,38.416666666666664,13.875,32.333333333333336,0.5,4.891666666666667,8.950000000000001,10.754166666666668,0.405,720.7666666666668,35.666666666666664,12.232083333333334,0.09975,11.220833333333333,45.291666666666664,0.0
2019-12-18,29.130434782608695,14.521739130434783,34.30434782608695,0.5,7.243478260869565,11.891304347826088,12.31304347826087,0.1673913043478261,723.6478260869566,28.73913043478261,9.718260869565217,0.09647826086956521,7.247826086956521,80.21739130434783,0.0
2019-12-19,48.458333333333336,15.958333333333334,28.291666666666668,0.5,10.179166666666667,18.504166666666666,13.116666666666667,0.3925,719.8583333333332,34.583333333333336,10.931666666666667,0.09983333333333333,7.008333333333333,77.54166666666667,0.0
